clean_review,label
it is a good restaurant for chinese food in gachibowli.we did order food and starters from here and loved the quality and quantity. the staff were all friendly n ambience was decent. only problem was that their card swipe machine was not working.but overall a good experience in hyderabad n will visit again to have chinese food in the landof biriyani.,2
"the food here is so appetizing.especially pahadi murgh is so mouth-watering...all the food we ordered is so well-seasoned .it is definitely a go-to place to enjoy .all the food lovers ,what is the wait for then?",2
one day my husband got this yummy brownies in a exotic looking packet and i really had to google to know details about this store.thats what labonel is.must say they make awesome pastries,2
ordered chicken fried rice and kung phu chicken. the food was great and value for money. quantity is less. good ambience. quantity 3 5 taste 4.5 5 ambience 4.5 5,2
the quantity has been decreased very much. we ordered shawarma with extra mayyonise bowl but was not delivered and amount was paid. how to react on this ? this was not expected from mohammedia shawarma. we were not at all happy with this.,0
best service and especially by mr. bahadur who is a very pleasant gentleman helping us out. overall was a very good experience with the food and the service.,2
went there as a group of 10 for lunch buffet. the place is easy to find and at the entry you have an option to choose either ac or outside. because of the heat we went inside. the starters and soup were served on the table. there were numerous starters and it was very good. the starters actually make you full. the waiters were very friendly and helpful. they had asked multiple times for the starters to be repeated. the main course was good and there was a huge spread there. the best part was the desserts which were awesome. next time would like to go on a evening for the outdoor seating and ambience.,2
"all four elements were happening in equal measure - the cuisine, the wine, the service, and the overall ambience. it taught me that dining could happen at a spiritual level. food foodporn instagood love photooftheday foodie follow picoftheday instafood amazing smile style instadaily followme like4like instalike girl foodstagram foodgasm fashion yummy igers art friends swag fun bestoftheday follow4follow foodphotography tweegram",1
"been to this place after listening a positive review from friend. had lunch in this place. starters are good especially the veg ones. main course is ok. i mostly liked nizami handi and mutton curry. chicken biryani and curd rice are good. but, desserts are very limited and live counter has only one option. only one option in mocktail. overall ok.",1
don't drink water in the given glass for more details please check attached images... or ask for plastic glasses or take water bottle and drink with it only.,1
food items got intermixed due to improper packing,1
had been here on pongal to have veg lunch since my uncle and aunt were in hyderabad. my aunt insisted on having laccha paratha there which when arrived was found to be regular butter roti and the staff even insisted on the same funda that it was laccha paratha. this was a turn off for me but otherwise it is good veg restaurant to visit in gachibowli area. so here goes my rating food 3 5 ambience 4 5 service 3 5 budget 3 5 hope i will have a good exeperience tge next time i visit mathura vilas. p. s i was able to use my zomato gold here on food.,1
food is good but service is not that good and charged price different from one in menu items are worth but not good courtesy and customer is not treated well,1
kiran and shiraz were sooper host..always smiling and on toes...good recommendation for food based on our taste....so a big thumbs up!!!! thanks parijat for accommodating us at the spot we requested for on a weekend...thanks a lot !!!,2
very nice,2
service is too bad and ambience is not bad.food is not taste....waste for atleast 1visit we hav ordered chicken and prawns and veg items.. chicken is better out that 2 5 byt remaining are worst,0
"one of the finest bakeries, the name is enough to attract tourists! one of them is me, had a quick bite at the place choosing from a wide variety of menu! we ordered egg sub, focaccia sandwich! must say the sandwich was too delicious!! amazing one i tasted! service staff is always polite. value for money good value compared to the quality! ambience always love being at the place where i feel wow, what a place to shop!",2
little goa is what this place is. the feel itself took me to goa in a jiffy great place to chill with friends and colleagues the seletion of items on the menu is epic pork beef and seafood in the same restaurant in hyderabad is wonderful this is my go to place in hyderabad now,2
"feeling hungry or want to chill with your friends... then this cafe is the final stop for your late night hunger.... if you are a car or a bike lover , you will love this place .... this place has a raw metallic look and offer luxurious cars and bike for rent ... now comes the food.... it serves a wide range of snacks and tea coffee.... which is good in taste.....",2
"the food was good as usual, but the service is become worse. the waiters are ignorant and lame, not attending tables , even for the menu we had to menu multiple times. not attending the table even after calling them multiple times. it was not even a busy business time. request the management to have them trained, it just th food which is bringing us here",0
burger quality has decreased,1
poori was very oily,1
"a great hangout place for the it employees and with with really reasonable prices. peaceful ambience with no much of chaos in the place. order was taken as per our wishlist and made the items accordingly with the required spicyness and etc. we had chicken fry , chicken nuggets and chicken popcorn and then boneless chicken biryani which were served really very hot and tasty. overall a very comfortable place with affordable prices and quality food. would surely drop by sometime whenever possible",2
this is a good joint that doesn't care for customer. they accept order and don't care to deliver and they don't pick the call neither they respect customers.,0
this is my most favourite chinese asian cuisine joint here. i have been to this place a couple of times and their food is absolutely to die for. the buttet garlic rice and the green curry is lipsmackingly good. in appetisers i love the pork dumplings which are white balls of juiciness and the pork ribs that completely melt in your mouth. the staff is helpful and courteous. absolutely love everything about this place.,2
"food is amazingly delicious its pocket friendly too. nice simple ambiance , staffs are well mannered. even one can go with their suggestion in the menu.. most of food items i tasted veg non veg both its up to the mark.",2
biryani and the quantity is good but the taste of chicken is not as expected.not justified for spending 300 bucks......,1
"pub was superb...rooftop, great ambiance, good music , dance floor but food was ok..most of the popular drinks was not available .. overall good",1
"i thought it would be brilliant but found out that it was just good... this is the reason of giving me 3. food- we had a buffet. starters were quite good, crispy corn n apollo fish being the best of them. but really disappointed and dissatisfied with the main course. it was not at all good. food was cold n tasteless. same is the case with the desserts. service- service was very good. they knew how to do their job well. ambience- it was good but not that lavish as it appears in the zomato pics. overall it was good food- 3 5 ambience-3.5 5 service-4 5",1
very worse we even received one plastic cover in it,0
"everything since i entered the restaurant was a disaster. i received cold food after 45 minutes after i placed the order, that too after multiple complaints. the drinks quality was not good. it happened twice that the staff forgot the order after we placed it. they had to be reminded about the order. overall very bad experience regarding food quality, drinks quality and service. would not recommend to visit.",0
sabir excellent service fish verry good and diessart ossam sabir kusal jaki services excellent service isjejiiuhjwkwjjjekejekek......... mjhfjkksjdjjrjdkedidj,2
"perfect for date nights!!! beautiful place, with great food and amazing cocktails. especially there raspberry liit's. great options for both vegetarian and non vegetarians. you can order anything from the menu and i can assure you it will be great. the only set back is the service. really slow, just place your order in one go.",2
"went there for morning breakfast but what a disappointment, everything out of stock no nachos,no stock for their signature chocolate pizzas. i seriously wonder was it a way denying customer for using zomato gold privileges or what. cz first i placed the order the waiter said it will take 15 mins but when i showed him gold unlock he simply said its out of stock. what a shame!!",0
"came to get dinner, made a reservation in advance. sat for the first 10 mins waiting for someone to get a menu and water.. after 20 mins of waiting for water and asking a few times for someone to take the order we decided to leave when no one came. still no questions asked on why we're leaving. i guess one can plan a visit if they have a lot of time in their hands and or are not hungry. had heard good things but this experience changes my mind completely. won't recommend it for the service",0
the food and drinks are good. the ambience is great too. but the place feels too crowded and the dance floor sucks. the dj music is alright. the staff is not good and need to be given proper training. the way they rush guests out after 12 is too bad.,1
did a big mistake by ordering from this restaurant when i had so many options to choose. worst panner biryani i ever had. if you have no food better to be hungry than to eat food from here.,0
"i have been to this place twice till now. it is one of the good places for punjabi food at gachibowli. among starters, i have tasted crispy corn and desi chicken nachos which were very good. in the main course i have tasted, dhuni dum ke aloo and judwa paneer with butter naan. dhuni dum ke aloo stuffed aloo in rich gravy was amazing but judwa paneer was just ok. overall. it was a good experience and i would rate this place as food - 4 5 ambience - 3.5 5 service - 3.5 5",2
one of the best place to have biryani in gachibowli. biryani is best here. service is good. good thing is you can get 1 1 on food here. enjoy the great food,2
"biryani not just a food for hyderabadis , it's a important part of the routine , love to see them eating it with so much of love .. when they serve you so nicely and it makes you eat it like a monster. this restaurant is serving similar to the home-made biryani which can make you feel like home .. it was worth and you people should change your taste now. try this restaurant and i'm sure you might get used to this taste",2
one of the best biryani i had in hyderabad. ambience and service is too good. royal welcome. royal ambience. music was so pleasant. i want to give more than 5 stars. such a nice place. must visit.,2
very bad,0
pathetic restuarant. i had to struggle even for getting a table. once you pay cover charge you are on your own to struggle. they messed up with everything. i ordered chilly paneer they got me chilly chicken. i mean how can a restuarant do this. after that i had to ask manager atleast 3 4 times to get every order. it took them more then 45 minutes to get me my order. it was over crowded no space to dance so people were dancing near our table and drinks spell off 3 4 times. on complaining about this nobody was even bothered to check. and at last when i saw my bill almost 3 4 items were included which we never ordered. horrible experience. i wasted my money time and energy.,0
"hi, i have ordered 3 hyderabad dum biryani costing rs 300 - per biryani, in total rs 900 -. quantity is very less and with no quality. all mutton pieces are waste peaces. i called up hotel to inform the same but they are not responding. poor service and poor quality. only 1 person can eat rs 300 - biryani . very upset.",0
really slow delivery and hopeless responses when questioned about the same. if the orders can't be served on time atleast inform customers ahead.,0
"food was worst and it came with a strong smell of oil. chilly garlic noodle did not have any garlic, not even the flavour. all the items were really not eatable.",0
"follow my insta eat vth me i have been to this place to try some sumptuous food . there menu is completely based on theme of size of dishes decided to start with some refreshing mojiotos. but their mojito is al a carte simple. tried theirs orange mango and lemonade orange 4.5 5 mango 4.5 5 lemonade 4 5 then started with a healthy starters 1 . green salad 2. asian fried chicken salad their green salad is super healthy with unwilted cabbage , yellow green and red peppe with sprinkle of bitty paneer and garlic on top. the protion of sauces and were in correct quota making it super healthy. 2. asian chicken salad capitat was hewed and coalesced with exact quantitied of sauces and with fried chicken. it tasked good with those chicken and capitata going together. their chicken wing were lit there are around 20 sausages where one can opt to go with it. tried their 4 sausages which are super good with those tender chicken. burger section was decent tried their panner burger which was good. a patty of panner coated with flour and frizzled till the top and bottom layers are crispy and placed between the layers of cheese. the good experience have a party of full of panner. their menu course was good but not too many dishes tried their veg fried rice chicken rice veg biryani chicken biryani all those are good especially that veg biryani was excellent .!! over all ambience 4 5 food 4.5 5",2
never go for potato krisper burger .. bad taste and these guys add imli chutney in it ... its taste like what the hell we are eating... never go for this,0
avg biryani. can be a lot better. ordered tadoori chicken as well and that is ordinary as well. there are much better places to go with in this place,1
the food was not up to the mark. i just couldn't eat a bit. the so called special 'raju gari pulao' was just a nightmare. don't recommend to anyone,1
one of my worst dining experience ever. the staff took one and half hour to serve the main course and another half an hour to provide cutlery.way to ruin my bday dinner with my parents with me actually leaving the restaurant empty stomach.,0
"the food's really below average. although they've put a lot of items on their menu, all of them lack quality and flavour. the service is not at all good. nobody's even around you to take your orders or your feedbacks. if you are planning to go to this place for food, it's really a horrible idea.",0
"we went for a lunch outing here. it s located at dlf. the ambience is good and we expected a good meal. we ordered chicken tangdi, mutton biryani and coke. first thing we got was chicken tangdi and what i instantly noticed was that it was deep fried, which is not a norm and wasn t juicy all we could taste was charcoal. this made our expectations very low. in the mean time, i asked them to get the coke i ordered it wasn t chilled. hence, i requested them to get ice. to my surprise, they had no ice. and finally, we got our biryani. it was not bad but, there were no meaty pieces of mutton only bones. my advice to you all would be that the food is edible but don t keep your expectations too high.",1
food was good. delivery on point,2
this place stays in the best 5 bakeries in the city for chocolate cake for sure.had ordered and picked up a 3 layer chocolate cake irrespective of pricing its tasting made everyone stun shock its truly a classic chocolate cake. the only con is pricing but worth the money for the taste. don't miss the chocolate cake.,2
very renowned place for bakery. the cakes are very soft. tried red velvet brownie recently.. it's like burfi which melts in mouth. the sweetness is just perfect.,2
too expensive and is served with very less quantity. went with family and it was disappointing as many of menu items weren t available and poor service. not so great and it can be skipped.,0
on time delivery,1
"because surbhi garg didn't like the food was served very very late. bad service. the guy says food will be served, but took 1 hr to serve. not expected",0
i order chicken biriyani handi... it has nothing .. its like podi meals and 2 bitter milk pocket and i am not able fully beacuase its not tasty also... fully waste of money,0
food and managment sucks and this place . there is no kids activity as said .the manager is behaving like a regular tiffin center person .wrong dish names are placed on many items . i don't suggest at all . they charged 2199 plus taxes but on zomato it shows less and different. when we asked abt it they gave all bullshit answers .,0
not good at all.the taste was bad.,0
"we went there yesterday for a late lunch. google showed their closing time and we were going to reach at 3.15, so we called to confirm and they were ok. we ordered a la carte. though the food was good, it arrived in pieces. for eg the noodles came first and the gravy came only only half the noodles were finished. the server too looked bit tired indicating it was end of his shift. the virgin mojito lacked the freshness and felt like fresh lime. 4.5 star for food, 3 star for service.",2
"the best part about this place was the ambiance, music was cool with very friendly staff. was there with a friend and ordered a lamb burger which was small in size, and not worth the amount but at the same time it was really tasty!",2
"we were here to give our treat to a group of friends. what started out with cold barbeque, bad grills turned out to worst. the grill was replaced and hot starters were served so the point of the grill was totally made redundant. as soon as we pointed out that the service was slow and the starters weren't coming quickly, we dint know what we were calling for. the waiters visited our table every 2-3 mins to enquire if everything is alright now. i am not exaggerating when i say that they came to me at least 20-25 times in the next one hour to let them know that they are doing good. i did not dare to say that they weren't still good with the service and starters we were asking were not coming. they almost forced us to say they were excellent as apparently the rating for them was important even if it meant disturbing us every odd minute and spoiling the whole meal. finally i was forced to give them an excellent rating as the man stood next to me till i did that. feedback is to improve and not to be used as a tool torture. the food was nevertheless mediocre except the mutton sheek kabab and chicken pepper soup which was good. barbeque nation, please don't pay your folks based on our ratings if you are doing that coz it's extremely irritating being answerable every minute. btw, this was my second experience of feedback taken wrong but the first one was not as bad.",0
"food is average, service is poor. can get crowded. the ambience, especially interior and its seating could have been better. though finger food is good, not much options for main course",1
"have been here once. the staff was courteous and very friendly. overall the theme was perfect and sets the arabic mood. i think they can work a bit more on offering more choices, felt that the choices were limited apart from the mandi it is known for. limited veg options too.",1
this pub is located at the heart of the hi-tech city. it's a rooftop bar with a pleasant view. nothing very extraordinary about the place. food is about average. mostly the office crowd keeps pouring in. live streams the ipl match in big screen. it mostly remains crowded and yes the music is bollywood,1
"went there with good expectations.. coz i have been here many tyms but felt of writing a review today coz food was baad.. mainly standards...bun maska in initial days it used be best but now i didn't find it great, but ok.. kheema pav was today best i can say.. had bheja n roti as well, it was well cooked but missed the actual flavours of the spices, i some how liked the hyderabadi style but one can try irani style here..i didn't like the irani chai one can get a better chai outside small local cafes.. well maintained ambience.. overall it was average with taste n flavors.. may i need to try some more dishes....",1
"amazing chaat and street food just like back in north. the taste and hygiene is awesome, which is why this place is in my list when it comes to street food. their chats are delicious. i'd ordered pav bhaji, sev puri and vada pav. all was yummy, will recommend this place to anyone who is fond of north indian food.",2
the taste of haleem was good but the quantity is not good for the price compared to others.,1
"odred and got biryani,,, this guys don't know different between biryani and fried rice,,, named as biryani food is almost fried rice except chicken peace,,,",1
"donutsssss .......coffee is ok ok, donuts are good and don't know about burgers actually...... and good thing is thaat you can have a great time with ur frnds....my suggestion mocha chip",2
it was cold an tasted b d.... what do you do for that....,1
good delivery,2
good food and ambience good servise staff was good and food and servise both are good i had veg biriyani its relly good come again and again,2
excellent,2
went here for lunch on a weekday with less crowd. still pathetic service. awful food. it took almost 20 min for the food to arrive. another 20 min for even the bill to arrive. not recommended. avoid it.,0
excellent,2
we always use to order their kodi pulav which tastes sooo good few times and just okay some other times on zomato but recently we visited this place to have dinner so we ordered chicken manchow soup which was okay okay in taste cuz manchow noodles are not fresh since i could smell the oil in noodles... but quantity of chicken in soup was good ! kothimeera kodi pulav suggested by the server is actually pretty tasty but i wish there was little more kothimeera in it ... taste was very good though..prices are little high,1
"komatose in 2017 was a very happening place for promoting psychedelic music culture, i had one of the best after parties here... the music used to be loud and blasting till 4am.. in recent times i've not heard anything about komatose but i still have a feel for the place and the vibes are too good !! indoors and outdoors",2
"very dry items ..pastry is not juicy . sandwiches are worst here no taste at all . muffins are ok ... prices are high , can be lower ..taste can be improved alot",0
worst food.. with only 4 small pieces,0
"the worst place in the city, i was here for a few drinks with my friends and it was during the happy hours which is till 6pm and they were so adamant in taking our order at 5.50 stating happy hours were closed, we had to literally tell them that we were still in happy hours to ask for that price, surprisingly they didn't like it and the drinks were diluted. what surprised me the most was that they were serving everything in plastic glasses? like seriously? serve drinks in a plastic glass? when speaking to the waiter he said - go to 10d they serve drinks in glasses and not plastic, it was so rude for him to say that. i asked him to call his manager and told him the story to which he says his boss asked to serve in plastic glasses and kept explaining that it was his boss's order, he was just not able to understand what i was explaining to him - i bigger issue was about the way the waiter had spoken to me and when even after sometime i realised he was not interested in what i was saying, i was furious and used f word to which he said you can use f word but we are also very dangerous people? like what dangerous? he was absolutely okay with me writing this review as they felt they didn't have any obligation towards customer service. it was not something they were giving me for free and to compensate he was willing to give me discount and also call the waiter to apologies to me - i didn't need someone's apology - what matters the most is their service and looks like it does not appear anywhere on their list of how to sustain in the business. disappointed!",0
a lovely place with good ambience and friendly staff.they serve good food at reasonable prices. enjoyed my visit to the place with friends on a weekend.,2
good service,2
ambiance is good and service also very nice and we are enjoying very lot.and sanju is very nice talking with guests .i proud to his service .chicken tikka pizza is tasty.,2
"the whole place was vibrating because of the loud music from the club above, completely spoiled the ambiance. the food wasn t great either. the atta rumali roti was kachcha. butter chicken lacked proper thickness. the biryani at jubilee is way way way better. wouldn t visit again. especially when there s a better alternative in the city. the service was very good. no complains about the service. very well trained staff.",1
great delivery.,2
"visited this place today. food is no doubt good but the service is awful. we had to wait more than 30 minutes for the food to be served, that too when we asked then they served. the staff was rude as well. had to ask for every little thing. even the basic services were very bad. would suggest the owner to improve the staff and services.",0
should be bit less oily and spicy.,1
"i got stomach ache. too spicy, please mantain quality",0
"delivery, poor customer support. both me and zomato were unable to contact restaurant. restaurant didn't update status in app as well. after 3 hours a guy called me that he is out to deliver the food. which is hours after i requested zomato customer care and cancelled my order. and it happened second time. earlier they answered but said it will take one and half hour i waited and not delivered. this is my second bad experience... very sad about it.",0
we celebrated the a friends bday and it was good. the dj was average at that time which was a little mood killing. but the food and drinks are good. the bday boy almost passed out as we gifted him the helmet pop. after which i dont think he remembers the next 24 hours!,2
i have always loved the food here and they never let my tummy down.. for vegetarians this is one of the best options to have.. it has a different taste from all.. and yes hygienic too.. loved it.,2
"urban asia is a goto place for good chinese in town. this place never disappoints when it comes to food. amazing lamb starters. very well cooked. love their pan fried flat noodles. great food quality and good ambience, defines the place. the only disappointment i ve had with this place, was with the deserts. the cheese cake, was hard, as it was served right out of the fridge. nevertheless, this place is still a must go to place, for chinese lovers.",2
"i went on a ladies night. they have really good cocktails. food is good, but i felt the quantity was less. ambience and music is good . service is good.",1
ambience in here is nice it's my go get hangout place and sure about food it's good .. good for casual and team especially when there is a match coz it's got a big screen with open roof top space.,1
"i'm totally maaaad about chocolates. so when i came across something named chocolate room , you could imagine my happiness! as expected, i was so confused about what to order because everything on the menu looked delish. i ended up ordering a choco crunch mocha. the ambience was so cool for hangouts and the service was good too. the prices were reasonable. i'd love to go back there pretty soon!",2
"after reading some good reviews went to this place by some search to reach this place. ordered punjabi non veg spl thali and amruthsari kulcha with chole. i wondered by looking the quantity of items. they are very small quantity. taste of the food is ok, not as read in the reviews it is not great. in non veg spl thali they are providing 2 peach chicken in the gravy, that is spl non veg thali, great joke. vfm 1 5. they are not providing drinking water. a eatery restaurant should provide the drinking water. i have axis bank card with that they should give 15 disount, when ordering they denied it, after completing the food and went once again by showing him on the mobile that your restaurant is on the webiste, then they gave 10 discount after arguing, they should give 15 .",0
"i ordered ulavacharu chicken biryani spicy fried chicken, chicken fried piece biryani excellent taste and good quality and quick delivery",2
lovely ambience..roasted chicken soup was the highlight of our dinner..basket biryani was full of flavours and yumm.lasagne was great.nice to go with whole family.appetisers quantity is less though.,2
ordered a veg cheese grilled sandwich and a veg burger with extra cheese.. inspite of cheese it was lot of mayonnaise with awful taste.. the sandwich s wasn t even proper and thee food was stale.. never will try the place again.. couldn t have the food more than a bite,0
went for a lunch buffet. the best item i had from their spread is cut watermelon. is this real hyatt or fake? more than half of the items were served cold. every crispy item was soggy as if it was out in open for 2-3 days. i want to rate this place with no stars. i will advise everyone in my circle against visiting here for lunch !! choose any other place.,0
"i ordered thai chicken rice. first of all, it is on the expensive side. second, the quantity wasn't good, third it was spicy. seems like they are spending more on fancy packaging than the actual food.",1
i am very very biryani lover and i tried the behrouz biryani and it was worst. taste is too bad . packing is too good but taste is too bad,0
delicious special chicken biryani they will serve with four chicken pieces. sufficient for two or three people just for rs 250. and we ordered paneer 65 it was very yummy,2
taken lot of time for delivery,1
worse quality of food,0
hello... the ambience is amazing..and the food is awesome... but this friday i literally came for dj asif iqbal... but it was an utter disappointment...he was not there...some other dj was there..to be rather frank..i come to this club coz of asif's music.it is so mesmerising...we missed him.. what a talent.. he is a rockstar where is asif iqbal.. hoping to see him this coming friday...,2
stopped here to have a americano and a boston cream donut. the coffee was good but the donut did have less or no filling at all. i m not sure if all these places have the same procedures for hygiene coz i bit into something i did not want at all. the staff did apologise but it wasn t a pleasant experience. the place did not look like it was taken care i expected dunkin had the same standards thru out the world.,1
worst! food i ever had in my life....,0
foodfor friends in regards with taste it's too good but if you want to order something you need to be aware of packing. packing is not good i ordered sambar idly and they didnt gave me spoon how can a person eat sambar idly with put spoon. need to maintain those things other than that food is too good. i will prefer to visit,1
sabir excellent service panner verry good v kabab nice. in the main course dal was very tasty. coconut noodels was mouth watering. in the desserts gulab jamun was very yum,2
small restaurant. staff is professional. food i would say was average .i had ordered naan dhaba style chicken curry which was ok. dal makhani was awesome.i didn't like the gajar ka halwa it was too dry.,1
decent.,1
"few weeks back, after a tiring day out, we decided to spend the evening at komatose. choosing to sit outside, we got to know that they have grill and chill saturdays. the live music for that night had been set outdoors. the weather being fairly pleasant, it was good to hear atish dole out melodious numbers one after the another. got a request? he would be more than willing to fit it in! coming to the food, after a long time i had a great paav bhaji. this was part of the live counters there. i hasked for some extra butter on paavs, to which the cook readily complied d another live counter had paneer and veg rolls. tried the paneer one, and liked it. for the mains, you have a lot of options to choose from. do give the pizza a try. the desserts are another wide spread. you find both desi and fancy desserts. i tried the blueberry cake, kiwi mousse, fruit cake, orange cake, brownie, burfi everything was so well done! all in all, do visit the place on a saturday, to have a gala time. by invite",2
"it was an awesome experience, the staff specially kundan was really kind and attentive. beer was really nice. thanks for the great experience",2
pathetic and horrible experience ambience and hospitality 1 food 1 chairs and tables were broken food is cold and tasteless buffet arrangement is not good could be a bit more spacious,0
i visit the place quite often.the ambience is amazing with decor of a garage.i have tried many items but mango frappe was the best one.you can also try apple pie.the staff is courteous.you can also rent luxury bikes and cars.,2
less choka provided,1
"pathetic. unprofessional staff. bouncers will make you wait for 15-20 mins at the entrance even if you have made an advance booking for office party. moreover, they ask to call any member from your group who is already in to verify whether booking is done or not, party is going on or not. if it was my personal party i would have immediately cancelled the booking and have gone somewhere else.",0
buffet items were limited but were tasty..restaurant is bit small and sometimes becomes congested.. please add some grill items like paneer tikka to the buffet.. food 4.5 5 ambience 4 5 spacious 3 5,2
very poor servicing. no communication from the restraunt even after 90 minutes of ordering the food. very disappointed. this is how they treat their customers,0
"this place is not as good as jubilee hills branch, very less sauce used for wings. which will disappoint you with the real taste. ambiance service is good.",0
ordered achari paneer tikka through dwight and for a restaurant that claims to be a top notch restaurant and charges exorbitant rates for the same....they sent stale stinky paneer tikka which had to be thrown in the dustbin. extremely disappointed. money lost and no replacement provided from the restaurant....not worth it!,0
fake rating !!beware!! we ordered galouti kabab and dhaba chicken... both were pathetic and nowhere close to the name of the dish.. orange galouti kabab with yellow paratha...dhaba chicken s gravy tasted like toor daal,0
"not recommended , food is not tasty better change yiur chef2 call chef1 food quality is bad n taste is worst n got cold not at all acceptable",0
ambience and food both was okish. we had taken buffet. not much options and even the food options available were not much delicious. not a place i would recommend.,0
i ordered a veg panner biryani the taste was not satisfied and it was not good taste and the quality also low i am not satisfied with this quantity,0
an item is missing,1
nice ambience and the food was upto the mark... looking up for more visits to this place ... sunday trifle was great... we had biriyani and chicken nawabi... biriyani was of much good quantity...n nawabi chicken was a bit spicy .,1
i have been my third time here. the food is quite good here. but when it comes to service we need a lot of patience.i have experienced the same third time.we had to wait for quite long time for food and even the bill food - 3 5 ambience-3 5 service-1 5 need to improve in this factor,1
awesome food,2
extremely disappointed with the food taste.we have ordered kodi roast which was average when compared to godavari royyala vepudu.we usually expect dry item when it is named as vepudu but we got gravy and semi gravy items.same experience with two more items kakathiya mamsam vepudu biryani and kodi vepudu biryani.. even the prices are extremely high.if taste is better no one would be bothered about price.,0
fall in love with the momos !!,2
"best pocket friendly place in and around gachibowli if you are a fan of south korea, and north eastern cuisine. and, yes there's a lot of love in cooking korean food and every morsel tastes wonderful. small place, good range of menu and pocket friendly price. must try - smoked pork ribs, pork bosam , naga steamed fish and chicken ramyun noodles.",2
food color is more. worst food which i ate in hyderabad. unable to eat.paneer biriyani is full of food color. mushroom 65 is also full of food color.,0
"ambience and location is nice. but nice to hangouts only in group and a girl is mandatory to be in group. else entry will be denied. thumbs down for stag. starters are good but main course is really horrible. very small portion of drinks specially when they see you are busy in chatting or talking. the staff is polite but you have to chase them multiple times for taking orders. you can have opt for this only when all other nearby places are full. the complete street is full of restaurants and can be given priority. you might see lot of positive feedbacks but most of them are done just to get a free ice cream. yes, they offer free ice cream if you write good reviews for them. luckily i don't like vanilla flavour so will write what i felt.",1
mumbaikars have heard about the famous paradise restaurant... hence decided to try out this one with great hope. ambience at this place is great however i was not really impressed with the food and service. we ordered chilli chicken 2.5 5 paneer tikka 3.5 5 chicken masala 0.1 5 ... lowest rating possible chicken biryani 3 5 garlic naan 2 5 the staff were least bothered and kept us waiting for like 20 mins jus to take order and after all that the food was very disappointing. this is only a much hyped restaurant. i would not go and recommend this place to anyone for frequent dine experience.,1
"this place is a savior for mid night cravings. i have tried the chocolate sundae, brownie with ice cream and many basic flavours like mango,belgium chocolate,choco chip chocolate,butterscotch and strawberry. taste is good , i am only disappointed with the brownie its more like chocolate sponge cake . the portion size is appreciable for the price. looking for budget ice cream , this place is great for it.",2
pastry was v bad condition..it coming v bad smell.,0
amazing food,2
